Время:0:00:00.373612, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.47 0.67 0.62 1/797 35387
Время:0:00:00.012600, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.47 0.67 0.62 1/797 35393
Время:0:00:00.113850, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.47 0.67 0.62 5/797 35415
Время:0:00:00.110803, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.16 0.45 0.54 6/804 35870
Время:0:00:00.128175, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.16 0.45 0.54 1/804 35900
Время:0:00:00.009981, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.16 0.45 0.54 3/804 35904
Время:0:00:00.066452, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.16 0.45 0.54 6/804 35910
Время:0:00:00.123626, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.16 0.45 0.54 3/804 35938
Время:0:00:00.154607, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.16 0.45 0.54 6/804 35976
Время:0:00:00.008684, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.16 0.45 0.54 1/804 35980
Время:0:00:00.307159, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.16 0.45 0.54 1/804 36026
Время:0:00:00.010284, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.16 0.45 0.54 2/804 36032
Время:0:00:00.113430, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.16 0.45 0.54 1/804 36054
Время:0:00:00.108726, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.50 0.40 0.46 8/798 36568
Время:0:00:00.126426, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.50 0.40 0.46 2/798 36601
Время:0:00:00.010426, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.50 0.40 0.46 1/798 36605
Время:0:00:00.068908, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.50 0.40 0.46 6/798 36611
Время:0:00:00.127429, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.50 0.40 0.46 6/798 36639
Время:0:00:00.152657, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.50 0.40 0.46 7/798 36677
Время:0:00:00.008317, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.50 0.40 0.46 1/798 36681
Время:0:00:00.308383, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.50 0.40 0.46 1/798 36727
Время:0:00:00.011312, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.50 0.40 0.46 2/798 36733
Время:0:00:00.110715, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.50 0.40 0.46 2/797 36755
Время:0:00:00.114699, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.03 0.70 0.39 1/791 4403
Время:0:00:00.131812, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.27 0.75 0.41 2/791 4433
Время:0:00:00.010317, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.27 0.75 0.41 1/791 4437
Время:0:00:00.062635, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.27 0.75 0.41 1/791 4443
Время:0:00:00.123997, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.27 0.75 0.41 1/791 4471
Время:0:00:00.145780, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.27 0.75 0.41 1/791 4509
Время:0:00:00.006898, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.27 0.75 0.41 1/791 4513
Время:0:00:00.368493, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.27 0.75 0.41 1/791 4559
Время:0:00:00.011263, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.27 0.75 0.41 2/791 4565
Время:0:00:00.113540, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.27 0.75 0.41 1/791 4587
Время:0:00:11.177328, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.68 0.84 0.69 1/790 5258
Время:0:00:11.367203, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.73 0.84 0.69 1/755 5337
Время:0:00:00.587363, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.75 0.85 0.69 1/755 5343
Время:0:00:10.912710, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.87 0.87 0.70 1/753 5355
Время:0:00:08.462785, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.88 0.87 0.70 3/758 5382
Время:0:00:00.328066, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.85 0.77 0.69 2/797 6057
Время:0:00:00.986077, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.85 0.77 0.69 1/796 6140
Время:0:00:00.693169, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.85 0.77 0.69 1/796 6200
Время:0:00:00.222687, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.85 0.77 0.69 2/799 6256
Время:0:00:00.464459, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.78 0.75 0.68 1/795 6342
Время:0:00:01.061269, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.78 0.75 0.68 1/795 6433
Время:0:00:00.107090, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.78 0.75 0.68 4/794 6443
Время:0:00:00.431062, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.78 0.75 0.68 4/796 6583
Время:0:00:00.104377, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.78 0.75 0.68 7/799 6606
Время:0:00:00.258449, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.78 0.75 0.68 2/797 6714
Время:0:00:11.503903, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.63 0.67 0.65 1/795 7291
Время:0:00:12.207528, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.69 0.68 0.66 1/792 7380
Время:0:00:00.709738, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.69 0.68 0.66 1/792 7437
Время:0:00:12.380905, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.84 0.71 0.67 1/797 7506
Время:0:00:13.846460, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.94 0.74 0.68 1/799 7610
Время:0:00:14.214873, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.95 0.75 0.69 1/795 7723
Время:0:00:00.107707, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.95 0.75 0.69 6/797 7743
Время:0:00:00.450850, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.95 0.75 0.69 1/797 7895
Время:0:00:00.105319, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.95 0.75 0.69 3/798 7918
Время:0:00:00.243103, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.95 0.75 0.69 1/798 8029
Время:0:00:00.210159, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.48 0.78 0.67 1/790 8498
Время:0:00:00.226471, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.48 0.78 0.67 1/791 8580
Время:0:00:00.101880, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.48 0.78 0.67 1/791 8598
Время:0:00:00.171167, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.48 0.78 0.67 2/794 8695
Время:0:00:00.218717, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.76 0.85 0.70 1/792 8778
Время:0:00:00.243028, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.76 0.85 0.70 1/792 8870
Время:0:00:00.098975, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.76 0.85 0.70 3/791 8887
Время:0:00:00.393918, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.76 0.85 0.70 1/793 9026
Время:0:00:00.109554, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.76 0.85 0.70 1/792 9042
Время:0:00:00.147353, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.76 0.85 0.70 2/796 9144
Время:0:00:00.202273, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.52 0.65 0.64 1/800 9527
Время:0:00:00.225554, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.52 0.65 0.64 1/800 9608
Время:0:00:00.104261, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.52 0.65 0.64 6/801 9629
Время:0:00:00.217910, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.52 0.65 0.64 2/803 9727
Время:0:00:00.228285, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.52 0.65 0.64 1/800 9808
Время:0:00:00.245792, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.52 0.65 0.64 1/800 9897
Время:0:00:00.105995, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.52 0.65 0.64 2/799 9914
Время:0:00:00.406224, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.52 0.65 0.64 1/800 10055
Время:0:00:00.104765, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.52 0.65 0.64 6/799 10071
Время:0:00:00.198677, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.52 0.65 0.64 2/800 10182
Время:0:00:00.199907, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.42 0.45 0.54 1/798 10643
Время:0:00:00.228922, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.42 0.45 0.54 1/799 10728
Время:0:00:00.103816, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.42 0.45 0.54 5/800 10748
Время:0:00:00.164572, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.42 0.45 0.54 3/803 10842
Время:0:00:00.229779, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.42 0.45 0.54 1/801 10927
Время:0:00:00.247128, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.42 0.45 0.54 1/801 11022
Время:0:00:00.102337, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.42 0.45 0.54 2/801 11040
Время:0:00:00.398354, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.42 0.45 0.54 1/802 11176
Время:0:00:00.109912, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.42 0.45 0.54 1/801 11192
Время:0:00:00.255973, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.42 0.45 0.54 1/802 11309
Время:0:00:00.212243, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.33 0.46 0.53 1/797 11686
Время:0:00:00.221189, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.33 0.46 0.53 1/797 11764
Время:0:00:00.160275, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.33 0.46 0.53 2/796 11781
Время:0:00:00.164122, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.33 0.46 0.53 2/799 11872
Время:0:00:00.217099, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.33 0.46 0.53 1/797 11961
Время:0:00:00.243251, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.33 0.46 0.53 1/797 12050
Время:0:00:00.104956, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.33 0.46 0.53 4/796 12064
Время:0:00:00.439840, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.33 0.46 0.53 1/797 12206
Время:0:00:00.116988, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.33 0.46 0.53 1/796 12217
Время:0:00:00.258782, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.33 0.46 0.53 1/797 12339
Время:0:00:00.202682, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.63 0.52 0.55 1/805 12713
Время:0:00:00.220723, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.66 0.53 0.55 5/805 12794
Время:0:00:00.103216, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.66 0.53 0.55 1/804 12811
Время:0:00:00.168672, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.66 0.53 0.55 2/807 12900
Время:0:00:00.216937, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.66 0.53 0.55 1/805 12991
Время:0:00:00.267917, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.66 0.53 0.55 1/805 13083
Время:0:00:00.100449, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.66 0.53 0.55 3/805 13099
Время:0:00:00.434681, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.66 0.53 0.55 1/805 13236
Время:0:00:00.106990, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.66 0.53 0.55 2/806 13257
Время:0:00:00.256174, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.66 0.53 0.55 1/805 13366
Время:0:00:00.198543, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.56 0.54 0.55 1/807 13723
Время:0:00:00.215423, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.56 0.54 0.55 1/807 13804
Время:0:00:00.104471, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.56 0.54 0.55 4/806 13822
Время:0:00:00.164570, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.56 0.54 0.55 2/811 13918
Время:0:00:00.218494, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.56 0.54 0.55 1/807 14007
Время:0:00:00.250992, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.56 0.54 0.55 1/807 14099
Время:0:00:00.104510, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.56 0.54 0.55 1/806 14116
Время:0:00:00.396837, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.56 0.54 0.55 3/807 14252
Время:0:00:00.105204, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.56 0.54 0.55 1/806 14267
Время:0:00:00.245226, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.56 0.54 0.55 2/807 14385
Время:0:00:00.104773, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.48 0.60 0.58 3/802 14750
Время:0:00:00.203262, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.48 0.60 0.58 1/802 14864
Время:0:00:00.205829, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.71 0.51 0.20 2/808 4835
Время:0:00:00.203472, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.76 0.55 0.23 2/812 5258
Время:0:00:00.216458, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.76 0.55 0.23 1/812 5344
Время:0:00:00.104597, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.76 0.55 0.23 3/811 5364
Время:0:00:00.167638, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.86 0.57 0.24 2/815 5453
Время:0:00:00.218842, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.86 0.57 0.24 1/812 5535
Время:0:00:00.246172, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.86 0.57 0.24 1/812 5626
Время:0:00:00.103969, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.86 0.57 0.24 1/811 5643
Время:0:00:00.454308, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.86 0.57 0.24 1/812 5777
Время:0:00:00.244205, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.37 0.48 0.23 1/812 6193
Время:0:00:00.224244, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.66 0.54 0.25 1/813 6277
Время:0:00:00.102373, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.66 0.54 0.25 3/814 6297
Время:0:00:00.204238, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.66 0.54 0.25 3/816 6376
Время:0:00:00.220984, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.66 0.54 0.25 1/813 6471
Время:0:00:00.243772, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.66 0.54 0.25 1/813 6559
Время:0:00:00.120496, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.66 0.54 0.25 7/813 6574
Время:0:00:00.383299, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.66 0.54 0.25 1/813 6710
Время:0:00:00.114698, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.66 0.54 0.25 3/816 6731
Время:0:00:00.259090, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.66 0.54 0.25 1/813 6841
Время:0:00:00.194418, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.22 0.44 0.30 1/781 7542
Время:0:00:00.212349, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.22 0.44 0.30 2/781 7622
Время:0:00:00.102623, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.22 0.44 0.30 4/782 7640
Время:0:00:00.205939, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.22 0.44 0.30 2/785 7734
Время:0:00:00.217866, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.60 0.52 0.32 1/782 7820
Время:0:00:00.244417, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.60 0.52 0.32 1/782 7911
Время:0:00:00.101434, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.60 0.52 0.32 6/782 7930
Время:0:00:00.390756, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.60 0.52 0.32 1/782 8065
Время:0:00:00.115276, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.60 0.52 0.32 3/783 8078
Время:0:00:00.256982, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.60 0.52 0.32 1/784 8195
Время:0:00:00.256266, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.33 0.46 0.31 1/789 8554
Время:0:00:00.222673, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.33 0.46 0.31 1/789 8634
Время:0:00:00.103127, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.33 0.46 0.31 4/790 8654
Время:0:00:00.165325, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.47 0.49 0.32 2/792 8743
Время:0:00:00.214525, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.47 0.49 0.32 1/789 8828
Время:0:00:00.236813, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.47 0.49 0.32 4/789 8916
Время:0:00:00.102036, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.47 0.49 0.32 1/788 8930
Время:0:00:00.393376, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.47 0.49 0.32 1/789 9064
Время:0:00:00.102693, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.47 0.49 0.32 5/789 9085
Время:0:00:00.246139, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.47 0.49 0.32 1/789 9192
Время:0:00:10.970457, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.93 0.48 0.37 3/781 9920
Время:0:00:11.854461, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.94 0.50 0.38 1/778 10011
Время:0:00:00.687226, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.94 0.50 0.38 1/779 10065
Время:0:00:06.174522, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.95 0.51 0.38 1/783 10140
Время:0:00:00.332108, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.68 0.70 0.49 1/793 10453
Время:0:00:00.989093, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.68 0.70 0.49 1/793 10535
Время:0:00:00.696672, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.68 0.70 0.49 1/793 10594
Время:0:00:00.162918, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.68 0.70 0.49 4/796 10638
Время:0:00:00.413177, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.68 0.70 0.49 6/791 10734
Время:0:00:00.990823, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.63 0.68 0.49 1/791 10824
Время:0:00:00.111831, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.63 0.68 0.49 2/790 10838
Время:0:00:00.389970, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.63 0.68 0.49 1/791 10975
Время:0:00:00.103011, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.63 0.68 0.49 6/790 10992
Время:0:00:00.267728, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.63 0.68 0.49 2/791 11103
Время:0:00:00.196428, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.80 0.91 0.57 1/790 11756
Время:0:00:00.223613, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.80 0.91 0.57 1/791 11839
Время:0:00:00.101196, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.80 0.91 0.57 2/790 11856
Время:0:00:00.165377, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.80 0.91 0.57 2/795 11951
Время:0:00:00.225783, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.80 0.91 0.57 1/792 12034
Время:0:00:00.286894, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.80 0.91 0.57 1/792 12130
Время:0:00:00.100117, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.80 0.91 0.57 1/791 12147
Время:0:00:00.383930, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.80 0.91 0.57 4/792 12281
Время:0:00:00.106787, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.80 0.91 0.57 8/792 12295
Время:0:00:00.252270, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.80 0.91 0.57 1/792 12406
Время:0:00:00.192042, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.20 0.39 0.44 1/792 13120
Время:0:00:00.207791, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.20 0.39 0.44 1/792 13204
Время:0:00:00.104831, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.20 0.39 0.44 1/791 13218
Время:0:00:00.168253, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.20 0.39 0.44 2/795 13307
Время:0:00:00.261082, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.20 0.39 0.44 1/792 13398
Время:0:00:00.291435, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.20 0.39 0.44 1/792 13493
Время:0:00:00.105692, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.20 0.39 0.44 1/791 13507
Время:0:00:00.394331, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.20 0.39 0.44 1/792 13643
Время:0:00:00.107605, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.20 0.39 0.44 4/795 13669
Время:0:00:00.259334, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.34 0.42 0.45 1/793 13780
Время:0:00:05.315916, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.37 0.42 0.45 2/802 14042
Время:0:00:00.195335, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.33 0.73 0.55 1/796 14349
Время:0:00:00.222161, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.33 0.73 0.55 2/796 14430
Время:0:00:00.103576, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.33 0.73 0.55 1/795 14447
Время:0:00:00.166646, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.87 0.86 0.59 2/800 14541
Время:0:00:00.222510, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.87 0.86 0.59 1/796 14630
Время:0:00:00.255383, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.87 0.86 0.59 1/796 14722
Время:0:00:00.106982, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.87 0.86 0.59 2/795 14736
Время:0:00:00.394971, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.87 0.86 0.59 1/796 14872
Время:0:00:00.104183, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.87 0.86 0.59 1/795 14887
Время:0:00:00.254302, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.87 0.86 0.59 1/796 15002
Время:0:00:00.206652, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.12 0.78 0.58 1/799 15660
Время:0:00:00.219280, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.12 0.78 0.58 1/799 15744
Время:0:00:00.102306, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.12 0.78 0.58 1/798 15764
Время:0:00:00.167820, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.12 0.78 0.58 2/802 15850
Время:0:00:00.239238, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.12 0.78 0.58 1/799 15944
Время:0:00:00.240103, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.12 0.78 0.58 6/799 16036
Время:0:00:00.102710, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.12 0.78 0.58 2/798 16050
Время:0:00:00.386012, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.12 0.78 0.58 1/798 16186
Время:0:00:00.106958, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.12 0.78 0.58 10/797 16198
Время:0:00:00.250454, количество файлов:5, размер файла:256kB, статистика загрузки процессора:1.12 0.78 0.58 2/798 16319
Время:0:00:00.193011, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.52 0.66 0.55 1/797 16974
Время:0:00:00.228854, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.52 0.66 0.55 1/797 17058
Время:0:00:00.105159, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.52 0.66 0.55 2/796 17074
Время:0:00:00.171645, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.52 0.66 0.55 2/800 17169
Время:0:00:00.225537, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.52 0.66 0.55 1/797 17258
Время:0:00:00.239674, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.52 0.66 0.55 1/797 17350
Время:0:00:00.099338, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.52 0.66 0.55 1/796 17364
Время:0:00:00.437592, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.52 0.66 0.55 1/797 17509
Время:0:00:00.109889, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.52 0.66 0.55 8/796 17526
Время:0:00:00.294884, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.52 0.66 0.55 1/796 17639
Время:0:00:00.204710, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.63 0.72 0.58 2/796 18284
Время:0:00:00.255871, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.63 0.72 0.58 1/797 18369
Время:0:00:00.100974, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.63 0.72 0.58 1/796 18381
Время:0:00:00.169132, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.63 0.72 0.58 1/797 18480
Время:0:00:00.217453, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.63 0.72 0.58 1/797 18566
Время:0:00:00.235772, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.63 0.72 0.58 1/798 18659
Время:0:00:00.102531, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.63 0.72 0.58 3/797 18676
Время:0:00:00.397324, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.63 0.72 0.58 1/798 18815
Время:0:00:00.105671, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.63 0.72 0.58 2/797 18827
Время:0:00:00.309691, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.63 0.72 0.58 1/798 18948
Время:0:00:00.186606, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.23 0.53 0.53 1/796 19596
Время:0:00:00.267081, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.23 0.53 0.53 1/796 19675
Время:0:00:00.101089, количество файлов:5, размер файла:256kB, статистика загрузки процессора:0.23 0.53 0.53 1/795 19692
